ts,sym,rule,side,trig,off,tp,sl,entry,exit,status,ret,fee,funding,hold_h,touched,recovered,pnl1x,pnl2x,queue_vol,f1,tbsi
2026-09-01 15:56:17,AVAXUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,7.3056,7.3120,timeout,-0.088,0.040,-0.00099,0.81,1,1,-0.1269,-0.2537,4963.9952,1,
2026-09-01 15:59:13,KAITOUSDC,mom_l,long,0.3000,1.0000,0.8000,0.5000,0.0000,0.2999,expired,0.000,0.000,0.00000,4.00,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 16:01:01,BNBUSDC,adapt_l,long,0.0896,0.0896,0.2987,0.1867,690.2809,690.7600,timeout,0.069,0.040,0.00025,0.81,1,1,0.0292,0.0583,64.4245,1,
2026-09-01 16:04:17,FILUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.6938,0.6917,stop,-0.300,0.040,-0.00026,0.42,1,1,-0.3397,-0.6795,41011.2333,1,
2026-09-01 16:05:19,XRPUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,1.3825,1.3755,stop,-0.500,0.040,0.00076,0.61,1,1,-0.5408,-1.0815,190065.1529,1,
2026-09-01 16:05:35,SUIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.7293,0.7272,stop,-0.300,0.040,0.00052,0.48,1,1,-0.3405,-0.6810,163150.5250,1,
2026-09-01 16:05:35,SUIUSDC,adapt_l,long,0.2236,0.2236,0.7453,0.4658,0.7292,0.7258,stop,-0.466,0.040,0.00049,0.46,1,1,-0.5063,-1.0127,179833.2778,1,
2026-09-01 16:06:38,ADAUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1998,0.1992,stop,-0.300,0.040,0.00024,0.39,1,1,-0.3402,-0.6805,171869.2000,1,
2026-09-01 16:06:38,ADAUSDC,adapt_l,long,0.2201,0.2201,0.7338,0.4586,0.1998,0.1988,stop,-0.459,0.040,0.00024,0.39,1,1,-0.4989,-0.9977,174585.2400,1,
2026-09-01 16:06:41,AVAXUSDC,adapt_l,long,0.1463,0.1463,0.4878,0.3049,7.2933,7.2711,stop,-0.305,0.040,0.00052,0.44,1,1,-0.3454,-0.6908,3370.2967,1,
2026-09-01 16:06:49,NEARUSDC,mom_l,long,0.3000,1.0000,0.8000,0.5000,1.9424,1.9327,stop,-0.500,0.040,0.00058,0.46,1,1,-0.5406,-1.0812,65397.6333,1,
2026-09-01 16:06:51,SUIUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.7271,0.7235,stop,-0.500,0.040,0.00002,0.02,1,1,-0.5400,-1.0800,237184.3063,1,
2026-09-01 16:06:51,TIAUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3403,0.3393,stop,-0.300,0.040,0.00020,0.52,1,1,-0.3402,-0.6804,3704.5000,1,
2026-09-01 16:06:54,FILUSDC,adapt_l,long,0.2569,0.2569,0.8564,0.5352,0.6934,0.6897,stop,-0.535,0.040,-0.00027,0.44,1,1,-0.5750,-1.1499,48616.8400,1,
2026-09-01 16:06:57,WIFUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1972,0.1966,stop,-0.300,0.040,0.00027,0.44,1,1,-0.3403,-0.6805,134925.0650,1,
2026-09-01 16:07:00,ORDIUSDC,adapt_s,short,0.2456,0.2456,0.8185,0.5116,3.9497,3.9173,tp,0.819,0.000,-0.00045,0.71,1,1,0.8190,1.6379,4890.3130,1,
2026-09-01 16:07:03,WLDUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.3694,0.3676,stop,-0.500,0.040,0.00055,0.50,1,1,-0.5406,-1.0811,52274.8500,1,
2026-09-01 16:07:47,BTCUSDC,adapt_l,long,0.1104,0.1104,0.3680,0.2300,78555.1768,78374.4948,stop,-0.230,0.040,0.00063,0.50,1,1,-0.2706,-0.5413,4.3649,1,
2026-09-01 16:07:52,XRPUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,1.3762,1.3721,stop,-0.300,0.040,0.00058,0.46,1,1,-0.3406,-0.6812,229272.5000,1,
2026-09-01 16:08:19,WLDUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3677,0.3666,stop,-0.300,0.040,0.00002,0.02,1,1,-0.3400,-0.6800,31847.5333,1,
2026-09-01 16:08:27,ARBUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.1139,0.1116,tp,2.000,0.000,-0.00092,0.74,1,1,2.0009,4.0018,188619.7648,0,
2026-09-01 16:08:34,ETHFIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.5678,0.5661,stop,-0.300,0.040,0.00001,0.02,1,1,-0.3400,-0.6800,13362.4917,1,
2026-09-01 16:09:07,SOLUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,103.1019,102.5864,stop,-0.500,0.040,-0.00003,0.55,1,1,-0.5400,-1.0799,6790.5947,1,
2026-09-01 16:09:11,XRPUSDC,adapt_l,long,0.1820,0.1820,0.6065,0.3791,1.3765,1.3713,stop,-0.379,0.040,0.00060,0.48,1,1,-0.4197,-0.8394,225420.4333,1,
2026-09-01 16:09:15,ADAUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.1992,0.1982,stop,-0.500,0.040,0.00002,0.04,1,1,-0.5400,-1.0800,1040107.1920,1,
2026-09-01 16:09:16,ADAUSDC,mom_l,long,0.3000,1.0000,0.8000,0.5000,0.1995,0.1985,stop,-0.500,0.040,0.00002,0.04,1,1,-0.5400,-1.0800,2121648.8061,0,
2026-09-01 16:09:23,NEARUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,1.9321,1.9263,stop,-0.300,0.040,0.00005,0.04,1,1,-0.3401,-0.6801,25875.7778,1,
2026-09-01 16:09:25,NEARUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,1.9725,2.0028,expired,0.000,0.040,-0.00006,4.31,0,0,0.0000,0.0000,136339.5000,0,
2026-09-01 16:09:27,TIAUSDC,adapt_l,long,0.2710,0.2710,0.9032,0.5645,0.3401,0.3382,stop,-0.564,0.040,0.00018,0.52,1,1,-0.6047,-1.2093,6309.6667,1,
2026-09-01 16:09:30,FILUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.6917,0.6883,stop,-0.500,0.040,-0.00005,0.08,1,1,-0.5399,-1.0799,63856.4033,1,
2026-09-01 16:09:36,ORDIUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,4.0416,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 16:09:37,WLDUSDC,adapt_l,long,0.2578,0.2578,0.8594,0.5371,0.3672,0.3652,stop,-0.537,0.040,0.00005,0.04,1,1,-0.5771,-1.1543,82170.2542,1,
2026-09-01 16:09:42,TRUMPUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,2.4713,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 16:09:43,ARBUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1092,0.1086,expired,0.000,0.040,0.00002,4.08,0,0,0.0000,0.0000,83519.4500,1,
2026-09-01 16:09:44,ARBUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.1104,0.1082,expired,0.000,0.040,0.00002,4.10,0,0,0.0000,0.0000,159919.2059,1,
2026-09-01 16:09:50,BOMEUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,0.0009,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 16:10:00,KAITOUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.0000,0.3084,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 16:10:05,WLFIUSDC,adapt_l,long,0.1105,0.1105,0.3682,0.2301,0.0570,0.0568,stop,-0.230,0.040,0.00030,0.48,1,1,-0.2705,-0.5409,25921.6250,1,
2026-09-01 16:10:44,LTCUSDC,adapt_l,long,0.1274,0.1274,0.4248,0.2655,48.7678,48.6383,stop,-0.265,0.040,0.00060,0.48,1,1,-0.3061,-0.6122,260.9137,1,
2026-09-01 16:10:54,TIAUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.3393,0.3376,stop,-0.500,0.040,0.00002,0.07,1,1,-0.5400,-1.0800,28050.9333,1,
2026-09-01 16:11:04,ORDIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,3.9152,3.9034,stop,-0.300,0.040,0.00004,0.07,1,1,-0.3400,-0.6801,5573.9596,1,
2026-09-01 16:11:16,BOMEUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,stop,-0.300,0.040,0.00004,0.07,1,1,-0.3400,-0.6801,16866251.4762,1,
2026-09-01 16:11:56,SOLUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,102.7541,102.4458,stop,-0.300,0.040,-0.00003,0.53,1,1,-0.3400,-0.6799,6707.1067,1,
2026-09-01 16:12:19,WIFUSDC,adapt_l,long,0.2702,0.2702,0.9008,0.5630,0.1969,0.1958,stop,-0.563,0.040,0.00008,0.13,1,1,-0.6031,-1.2061,191525.4864,1,
2026-09-01 16:12:19,WIFUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.1966,0.1956,stop,-0.500,0.040,0.00006,0.09,1,1,-0.5401,-1.0801,227355.2376,1,
2026-09-01 16:12:21,ORDIUSDC,adapt_l,long,0.2363,0.2363,0.7878,0.4924,3.9167,3.8974,stop,-0.492,0.040,0.00006,0.09,1,1,-0.5324,-1.0649,2836.8250,1,
2026-09-01 16:12:21,ORDIUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,3.9183,3.8987,stop,-0.500,0.040,0.00006,0.09,1,1,-0.5401,-1.0801,2708.9250,1,
2026-09-01 16:12:38,ETHFIUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,0.5815,0.5844,expired,0.000,0.000,-0.00018,2.32,0,0,0.0000,0.0000,25182.8827,0,
2026-09-01 16:13:20,UNIUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,5.7819,5.8166,tp,0.600,0.000,0.00014,0.11,1,0,0.5999,1.1997,7188.5000,1,
2026-09-01 16:13:39,ARBUSDC,mom_l,long,0.3000,1.0000,0.8000,0.5000,0.1106,0.1089,expired,0.000,0.040,0.00002,4.17,0,0,0.0000,0.0000,150226.8556,0,
2026-09-01 16:13:44,CRVUSDC,adapt_s,short,0.5245,0.5245,1.7482,1.0926,0.3520,0.3528,timeout,-0.217,0.040,-0.00101,0.80,1,1,-0.2558,-0.5117,80530.7000,1,
2026-09-01 16:15:07,ETHFIUSDC,mom30_s,short,0.7000,3.0000,3.0000,1.0000,0.0000,0.5865,expired,0.000,0.000,0.00000,2.01,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 16:16:27,ETHFIUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.5654,0.5688,tp,0.600,0.000,0.00007,0.11,1,1,0.5999,1.1999,18911.0082,1,
2026-09-01 16:17:32,BIOUSDC,fixed_s,short,0.2000,0.2000,0.5000,0.3000,0.0265,0.0267,expired,0.000,0.040,-0.00003,4.74,0,0,0.0000,0.0000,158783.2000,1,
2026-09-01 16:17:33,BIOUSDC,adapt_s,short,0.1951,0.1951,0.6503,0.4065,0.0265,0.0267,expired,0.000,0.040,-0.00004,4.74,0,0,0.0000,0.0000,93418.4000,1,
2026-09-01 16:18:08,ETHUSDC,adapt_l,long,0.1154,0.1154,0.3848,0.2405,2465.4608,2459.5319,stop,-0.240,0.040,0.00062,0.63,1,1,-0.2811,-0.5622,73.1907,1,
2026-09-01 16:18:09,DOGEUSDC,adapt_l,long,0.1464,0.1464,0.4881,0.3051,0.0829,0.0827,stop,-0.305,0.040,0.00016,0.17,1,1,-0.3452,-0.6905,127058.5000,1,
2026-09-01 16:18:11,BNBUSDC,adapt_l,long,0.0822,0.0822,0.2739,0.1712,689.3330,688.1529,stop,-0.171,0.040,0.00005,0.17,1,1,-0.2113,-0.4225,43.0150,1,
2026-09-01 16:18:11,BNBUSDC,adapt_s,short,0.0817,0.0817,0.2722,0.1701,690.6235,688.7437,tp,0.272,0.000,-0.00013,0.47,1,1,0.2723,0.5446,31.0233,1,
2026-09-01 16:18:14,LINKUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,11.3912,11.3570,stop,-0.300,0.040,0.00022,0.17,1,1,-0.3402,-0.6804,7887.6890,1,
2026-09-01 16:18:28,TIAUSDC,mom_l,long,0.3000,1.0000,0.8000,0.5000,0.3386,0.3369,stop,-0.500,0.040,0.00006,0.15,1,1,-0.5401,-1.0801,49341.9697,1,
2026-09-01 16:18:29,FILUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.6878,0.6858,stop,-0.300,0.040,-0.00008,0.13,1,1,-0.3399,-0.6798,38633.9500,1,
2026-09-01 16:18:31,HBARUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0744,0.0742,stop,-0.300,0.040,0.00013,0.63,1,1,-0.3401,-0.6803,167552.6667,1,
2026-09-01 16:18:33,WIFUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1960,0.1954,stop,-0.300,0.040,0.00009,0.15,1,1,-0.3401,-0.6802,6875.9000,1,
2026-09-01 16:18:56,WLFIUSDC,adapt_s,short,0.1105,0.1105,0.3682,0.2301,0.0000,0.0575,expired,0.000,0.000,0.00000,4.01,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 16:19:17,BTCUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,78395.4948,78160.3083,stop,-0.300,0.040,0.00024,0.19,1,1,-0.3402,-0.6805,5.4624,1,
2026-09-01 16:19:18,ETHUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,2463.3734,2455.9833,stop,-0.300,0.040,0.00019,0.19,1,1,-0.3402,-0.6804,86.9052,1,
2026-09-01 16:19:20,SOLUSDC,adapt_l,long,0.1587,0.1587,0.5291,0.3307,102.7167,102.3771,stop,-0.331,0.040,-0.00002,0.17,1,1,-0.3706,-0.7413,2397.4867,1,
2026-09-01 16:19:21,DOGEUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0829,0.0826,stop,-0.300,0.040,0.00018,0.19,1,1,-0.3402,-0.6804,324507.5000,1,
2026-09-01 16:19:26,LINKUSDC,adapt_l,long,0.1880,0.1880,0.6265,0.3916,11.3925,11.3479,stop,-0.392,0.040,0.00024,0.19,1,1,-0.4318,-0.8636,7888.4816,1,
2026-09-01 16:19:27,ADAUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1984,0.1978,stop,-0.300,0.040,0.00009,0.17,1,0,-0.3401,-0.6802,188441.5000,1,
2026-09-01 16:19:39,TIAUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3370,0.3360,stop,-0.300,0.040,0.00001,0.02,1,1,-0.3400,-0.6800,19137.1250,1,
2026-09-01 16:19:40,TIAUSDC,adapt_s,short,0.2934,0.2934,0.9780,0.6112,0.3391,0.3424,expired,0.000,0.040,-0.00041,4.78,0,0,0.0000,0.0000,30654.5556,1,
2026-09-01 16:19:40,TIAUSDC,deep_s,short,0.2000,0.5000,0.6000,0.5000,0.3396,0.3431,expired,0.000,0.040,-0.00037,4.71,0,0,0.0000,0.0000,41430.4000,1,
2026-09-01 16:19:59,BIOUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0263,0.0262,stop,-0.300,0.040,0.00013,0.21,1,1,-0.3401,-0.6803,416428.0417,1,
2026-09-01 16:22:15,UNIUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,5.7700,5.7412,stop,-0.500,0.040,0.00006,0.05,1,1,-0.5401,-1.0801,3972.0000,1,
2026-09-01 16:24:53,WLDUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3646,0.3635,stop,-0.300,0.040,0.00024,0.21,1,1,-0.3402,-0.6805,17340.6333,1,
2026-09-01 16:25:00,ARBUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1114,0.1111,stop,-0.300,0.040,0.00002,0.02,1,1,-0.3400,-0.6800,112572.0000,1,
2026-09-01 16:25:08,CRVUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3510,0.3499,stop,-0.300,0.040,0.00013,0.10,1,0,-0.3401,-0.6803,8767.8500,1,
2026-09-01 16:25:18,NEOUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,2.0379,2.0318,stop,-0.300,0.040,0.00029,0.23,1,1,-0.3403,-0.6806,469.7373,1,
2026-09-01 16:25:59,AVAXUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,7.2575,7.2357,stop,-0.300,0.040,0.00032,0.30,1,1,-0.3403,-0.6806,12637.5781,1,
2026-09-01 16:26:00,AVAXUSDC,adapt_s,short,0.1757,0.1757,0.5856,0.3660,7.2798,7.2371,tp,0.586,0.000,-0.00016,0.15,1,1,0.5857,1.1715,5307.3825,1,
2026-09-01 16:26:03,LTCUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,48.6226,48.4767,stop,-0.300,0.040,0.00032,0.25,1,1,-0.3403,-0.6806,991.9362,1,
2026-09-01 16:26:20,HBARUSDC,adapt_l,long,0.1693,0.1693,0.5644,0.3527,0.0741,0.0739,stop,-0.353,0.040,0.00001,0.13,1,1,-0.3927,-0.7855,160220.3000,1,
2026-09-01 16:26:28,WLDUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.3643,0.3624,stop,-0.500,0.040,0.00031,0.28,1,1,-0.5403,-1.0806,70084.3000,1,
2026-09-01 16:26:30,TRUMPUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,2.3483,2.3412,stop,-0.300,0.040,0.00024,0.38,1,1,-0.3402,-0.6805,57242.7502,1,
2026-09-01 16:26:31,TRUMPUSDC,adapt_l,long,0.3283,0.3283,1.0943,0.6839,2.3473,2.3312,stop,-0.684,0.040,0.00024,0.38,1,1,-0.7241,-1.4483,62237.5387,1,
2026-09-01 16:26:31,TRUMPUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,2.3472,2.3355,stop,-0.500,0.040,0.00024,0.38,1,1,-0.5402,-1.0805,62254.1604,1,
2026-09-01 16:26:36,BIOUSDC,adapt_l,long,0.1767,0.1767,0.5892,0.3682,0.0263,0.0262,stop,-0.368,0.040,0.00020,0.32,1,1,-0.4084,-0.8169,340045.8750,1,
2026-09-01 16:26:38,BOMEUSDC,adapt_l,long,0.2705,0.2705,0.9016,0.5635,0.0009,0.0009,stop,-0.563,0.040,0.00047,0.76,1,1,-0.6039,-1.2079,13223128.3333,1,
2026-09-01 16:26:48,NEOUSDC,adapt_l,long,0.2383,0.2383,0.7944,0.4965,2.0371,2.0270,stop,-0.496,0.040,0.00032,0.25,1,1,-0.5368,-1.0736,441.7000,1,
2026-09-01 16:27:11,BTCUSDC,adapt_l,long,0.1224,0.1224,0.4079,0.2549,78174.3279,77975.0467,stop,-0.255,0.040,0.00019,0.15,1,1,-0.2951,-0.5902,5.1179,1,
2026-09-01 16:27:17,XRPUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,1.3686,1.3645,stop,-0.300,0.040,0.00016,0.13,1,1,-0.3402,-0.6803,230590.4444,1,
2026-09-01 16:27:19,LINKUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,11.3313,11.2973,stop,-0.300,0.040,0.00006,0.05,1,1,-0.3401,-0.6801,4204.2400,1,
2026-09-01 16:27:20,LINKUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,11.3569,11.3001,stop,-0.500,0.040,0.00019,0.15,1,1,-0.5402,-1.0804,7618.7090,1,
2026-09-01 16:27:22,ADAUSDC,adapt_l,long,0.2379,0.2379,0.7930,0.4956,0.1983,0.1973,stop,-0.496,0.040,0.00016,0.30,1,1,-0.5358,-1.0715,216758.2000,1,
2026-09-01 16:27:29,UNIUSDC,mom_l,long,0.3000,1.0000,0.8000,0.5000,5.7182,5.6896,stop,-0.500,0.040,0.00011,0.09,1,1,-0.5401,-1.0802,19761.1800,1,
2026-09-01 16:27:32,SUIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.7223,0.7201,stop,-0.300,0.040,0.00026,0.26,1,1,-0.3403,-0.6805,81843.5000,1,
2026-09-01 16:27:32,SUIUSDC,adapt_l,long,0.2269,0.2269,0.7562,0.4726,0.7221,0.7186,stop,-0.473,0.040,0.00026,0.26,1,1,-0.5129,-1.0257,100853.0200,1,
2026-09-01 16:27:34,TIAUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3354,0.3344,stop,-0.300,0.040,0.00001,0.02,1,0,-0.3400,-0.6800,3573.5000,1,
2026-09-01 16:28:01,ETHFIUSDC,mom_l,long,0.3000,1.0000,0.8000,0.5000,0.5669,0.5640,stop,-0.500,0.040,0.00022,0.34,1,1,-0.5402,-1.0804,19383.2423,1,
2026-09-01 16:28:06,NEOUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.0000,2.0134,expired,0.000,0.000,0.00000,2.02,0,0,0.0000,0.0000,0.0000,1,
2026-09-01 16:28:41,AVAXUSDC,adapt_l,long,0.1662,0.1662,0.5540,0.3463,7.2509,7.2258,stop,-0.346,0.040,0.00016,0.15,1,1,-0.3864,-0.7729,6904.9690,1,
2026-09-01 16:28:43,LTCUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,48.6654,48.4221,stop,-0.500,0.040,0.00040,0.32,1,1,-0.5404,-1.0808,4390.2061,1,
2026-09-01 16:29:00,ORDIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,3.8872,3.8755,stop,-0.300,0.040,0.00011,0.17,1,1,-0.3401,-0.6802,4497.6000,1,
2026-09-01 16:29:02,WLDUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3612,0.3601,stop,-0.300,0.040,0.00005,0.05,1,1,-0.3401,-0.6801,46837.8000,1,
2026-09-01 16:29:03,WLDUSDC,adapt_l,long,0.2825,0.2825,0.9417,0.5886,0.3624,0.3602,stop,-0.589,0.040,0.00005,0.05,1,0,-0.6286,-1.2572,36841.9500,1,
2026-09-01 16:29:17,CRVUSDC,mom1h_s,short,1.0000,3.5000,4.0000,1.2000,0.0000,0.3664,expired,0.000,0.000,0.00000,4.02,0,0,0.0000,0.0000,0.0000,0,0.4561
2026-09-01 16:29:17,ETHFIUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.5643,0.5626,stop,-0.300,0.040,0.00001,0.02,1,1,-0.3400,-0.6800,13888.8200,1,
2026-09-01 16:29:18,ETHFIUSDC,adapt_l,long,0.4728,0.4728,1.5761,0.9851,0.5675,0.5619,stop,-0.985,0.040,0.00023,0.37,1,1,-1.0253,-2.0506,14053.4000,1,
2026-09-01 16:29:47,ETHUSDC,adapt_l,long,0.1320,0.1320,0.4401,0.2751,2453.1467,2446.3988,stop,-0.275,0.040,0.00004,0.04,1,1,-0.3151,-0.6302,114.8811,1,
2026-09-01 16:29:56,ADAUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1976,0.1970,stop,-0.300,0.040,0.00002,0.04,1,1,-0.3400,-0.6800,140262.0333,1,
2026-09-01 16:30:15,HBARUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0739,0.0737,stop,-0.300,0.040,-0.00000,0.07,1,1,-0.3400,-0.6800,229552.6667,1,
2026-09-01 16:30:27,ARBUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1093,0.1098,tp,0.500,0.000,0.00000,0.00,1,1,0.5000,1.0000,116665.3000,1,
2026-09-01 16:30:27,ARBUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.1111,0.1105,stop,-0.500,0.040,0.00011,0.09,1,1,-0.5401,-1.0802,175956.0833,1,
2026-09-01 16:30:28,ARBUSDC,mom_l,long,0.3000,1.0000,0.8000,0.5000,0.1108,0.1103,stop,-0.500,0.040,0.00008,0.07,1,1,-0.5401,-1.0802,163884.3500,1,
2026-09-01 16:30:29,ARBUSDC,mom15_l,long,0.5000,2.5000,2.0000,0.8000,0.1107,0.1098,stop,-0.800,0.040,0.00040,0.32,1,1,-0.8404,-1.6808,158268.6564,1,
2026-09-01 16:30:29,ARBUSDC,mom30_s,short,0.7000,3.0000,3.0000,1.0000,0.1136,0.1102,tp,3.000,0.000,-0.00138,1.10,1,1,3.0014,6.0028,180173.8057,0,
2026-09-01 16:30:38,CRVUSDC,mom30_s,short,0.7000,3.0000,3.0000,1.0000,0.0000,0.3615,expired,0.000,0.000,0.00000,2.01,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 16:30:39,ETHFIUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.5626,0.5598,stop,-0.500,0.040,0.00001,0.02,1,1,-0.5400,-1.0800,7067.6667,1,
2026-09-01 16:30:47,WLFIUSDC,mom_s,short,0.3000,1.0000,0.8000,0.5000,0.0000,0.0578,expired,0.000,0.000,0.00000,4.02,0,0,0.0000,0.0000,0.0000,0,
2026-09-01 16:31:15,BNBUSDC,adapt_l,long,0.0895,0.0895,0.2983,0.1865,687.6440,686.3619,stop,-0.186,0.040,0.00002,0.09,1,1,-0.2265,-0.4529,60.4450,1,
2026-09-01 16:31:28,UNIUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,5.6864,5.6580,stop,-0.500,0.040,0.00008,0.07,1,1,-0.5401,-1.0802,17547.2500,1,
2026-09-01 16:31:56,NEOUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,2.0318,2.0216,stop,-0.500,0.040,0.00014,0.11,1,1,-0.5401,-1.0803,1072.9659,1,
2026-09-01 16:32:31,LTCUSDC,adapt_l,long,0.1416,0.1416,0.4720,0.2950,48.4813,48.3382,stop,-0.295,0.040,0.00014,0.11,1,1,-0.3351,-0.6703,1324.0628,1,
2026-09-01 16:32:57,KAITOUSDC,adapt_l,long,0.1969,0.1969,0.6564,0.4103,0.2996,0.2984,stop,-0.410,0.040,-0.00020,0.24,1,1,-0.4500,-0.9001,47789.0743,1,
2026-09-01 16:33:22,ETHUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,2455.9684,2443.6886,stop,-0.500,0.040,0.00020,0.23,1,1,-0.5402,-1.0804,101.9454,1,
2026-09-01 16:33:44,WIFUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.1947,0.1941,stop,-0.300,0.040,0.00005,0.08,1,1,-0.3401,-0.6801,13611.6333,1,
2026-09-01 16:34:44,FILUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.6863,0.6898,tp,0.500,0.000,-0.00005,0.08,1,1,0.5000,1.0001,70991.4667,1,
2026-09-01 16:34:57,BOMEUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.0009,0.0009,tp,0.500,0.000,0.00006,0.10,1,1,0.4999,0.9999,8730774.6667,1,
2026-09-01 16:36:53,UNIUSDC,mom15_s,short,0.5000,2.5000,2.0000,0.8000,5.5104,5.8999,expired,0.000,0.040,-0.00011,2.99,0,0,0.0000,0.0000,29980.1771,0,
2026-09-01 16:36:59,TIAUSDC,fixed_l,long,0.2000,0.2000,0.5000,0.3000,0.3338,0.3355,tp,0.500,0.000,0.00005,0.11,1,1,0.5000,0.9999,3399.5000,1,
2026-09-01 16:37:00,TIAUSDC,deep_l,long,0.2000,0.5000,0.6000,0.5000,0.3338,0.3358,tp,0.600,0.000,0.00005,0.11,1,1,0.6000,1.1999,50042.3000,1,
